student_id,weekly_self_study_hours,attendance_percentage,class_participation,lms_login_frequency,videos_watched,assignment_submission_rate,quiz_attempts,forum_activity,late_submissions_count,previous_grade,total_score,grade
S01297,19.47729256259495,68.497322681947,3.3235511247896152,26,19,1.0,11,3,0,B,93.7245081027807,A
S01298,20.57914660956223,56.84727142354076,0.0,9,51,0.6311273338646278,13,6,1,B,66.97161504751125,C
S01299,11.61250733456578,90.0723253763687,2.788214970824117,42,57,0.7935149824964314,15,0,0,C,99.58037693696775,A
S01300,0.0,77.00597889893021,3.4106185390739148,18,44,0.5155351887464527,2,6,1,B,36.11290082471674,D
S01301,10.105857102458245,88.51667671593258,10.0,17,32,0.4273793838836812,11,0,3,B,88.55399043690163,A
S01302,16.22875685388409,80.23322746955508,1.9468011797316183,23,19,0.7622884169258,10,8,0,B,87.33568418608856,A
S01303,14.640643694764535,86.459180455732,1.0424148416966021,0,13,1.0,13,5,1,B,74.96370191721205,B
S01304,21.537892951983107,65.83852639301563,5.279200328844677,26,11,0.9888286641425734,7,6,1,D,93.609375261418,A
S01305,28.080381364955667,76.65052235899275,1.8716748297307424,22,36,0.8040008761601619,7,11,0,C,100.0,A
S01306,25.787003586704373,46.646390037945054,2.607618431580729,3,3,1.0,14,2,0,B,90.87365312236844,A
S01307,18.75677186635521,79.6708490654464,6.323719466510814,18,0,0.5164768021787335,17,5,1,B,100.0,A
S01308,16.463786882442093,66.5345766965826,5.854613052232529,37,32,0.42023466796768694,8,1,1,A,100.0,A
S01309,19.756072021051757,62.520433378822034,4.55603375743144,37,47,0.6693838991037194,13,3,2,C,99.4235982407762,A
S01310,20.040745265052035,95.20738940112906,7.812208131416098,31,37,0.9149697443361271,6,0,3,B,100.0,A
S01311,13.38443144997585,83.26219252775257,1.2499230332371876,23,38,0.8451642296077594,11,4,3,B,82.89070131480304,B
S01312,9.21759010321622,74.40525260955722,7.7844885005303475,10,31,0.7354972830955628,9,7,3,C,81.22064323193123,B
S01313,16.158123928941123,100.0,1.8674384634079297,28,57,0.6354902579546756,14,8,4,B,97.33745320405684,A
S01314,18.552527823386885,88.37160070101247,6.4415006994069754,24,19,0.7801722022933653,13,5,0,B,89.42786865055541,A
S01315,19.091322040175037,97.62124275216031,6.820190007560319,9,41,0.7550497375136728,2,9,2,B,88.14176671529603,A
S01316,12.211218267721367,100.0,0.0,10,20,0.43475944212726186,4,5,3,C,35.86810660383885,D
S01317,8.945757063833064,77.14930007823038,9.426362393126883,5,24,0.5607765897307396,4,4,0,A,72.34329683375077,B
S01318,16.036176626159087,50.30705549431937,4.511272531142054,11,33,0.7847864623227097,11,5,0,A,97.36632087033689,A
S01319,12.94146799528586,100.0,0.0,17,32,0.17657737651375782,16,2,2,B,68.58393406976332,C
S01320,7.550495740371662,91.60941386078416,4.1370876168889605,18,51,0.5373115887989085,15,0,4,D,83.38686748624087,B
S01321,13.03344698631154,56.760932730361475,2.9484193899606903,1,45,0.5608340107215449,15,7,3,C,76.14471673752372,B
S01322,14.682863376840693,79.765826025194,0.893178329890417,23,45,0.4798555600673017,8,6,5,B,59.27523655596341,C
S01323,12.28873163459333,65.80119278024893,9.351020776277187,8,19,0.5462466342878614,18,10,3,C,93.85415748779377,A
S01324,13.991180667534739,89.52562749530219,7.175480400210207,1,35,1.0,6,7,5,B,87.13492599727373,A
S01325,16.105541982330564,66.82694893764732,5.888400769656814,14,51,0.47657164775907734,11,5,1,C,74.56281112280067,B
S01326,20.383839683757543,85.48876633243145,3.002447231949037,14,52,0.814025989103569,6,4,0,A,100.0,A
S01327,8.232295738965988,68.33280705183444,0.0,31,44,0.44534890963862805,10,2,1,A,64.77431741285186,C
S01328,11.019274042846433,77.95486734175188,8.80113398758781,18,45,0.5476144311891434,6,0,1,D,80.34838210168593,B
S01329,16.951889503981175,96.70234260167301,5.575766015108339,41,33,0.5583627677280835,8,1,4,C,100.0,A
S01330,18.490625559225755,61.609080434440784,3.920200485557409,18,24,0.6550249244094869,15,4,0,D,92.4886294966562,A
S01331,16.199960719261913,72.4779053092625,4.7184631513299005,28,19,0.26071074767138014,12,7,2,C,76.34435844215264,B
S01332,11.575845954330386,68.2346082207689,4.330483277081393,30,30,1.0,9,10,0,D,80.77318646923962,B
S01333,13.68388374563064,52.87832188142407,2.428482878324883,24,41,0.48874591845037874,6,7,0,C,64.61179276210817,C
S01334,20.534630330493883,91.19285274075254,0.0,20,0,0.45898216672724906,7,1,6,B,72.36073991457809,B
S01335,20.408829106377198,83.75107373697287,8.518682835894435,20,41,0.8436124087674405,12,4,2,A,100.0,A
S01336,15.110641597789575,56.67495596635178,0.687538113478487,33,25,0.5612862980963942,4,1,2,C,78.6397746751949,B
S01337,16.22919303437295,82.56140747915913,5.957362525605624,31,48,0.9669893456767287,10,6,4,C,95.97342266297315,A
S01338,19.12412507212074,63.849611075615776,1.9899678087617394,18,5,0.9712092693262884,15,3,2,C,87.74508611076278,A
S01339,2.6443607273315664,92.74342408316888,6.560529264800815,19,38,0.6033032183192367,5,5,5,B,70.91144984903212,B
S01340,1.952374293661558,97.75846537515368,0.6963128645963081,5,41,0.8717205913248998,5,11,1,A,74.86373927220586,B
S01341,18.526558391245725,64.16104827897783,3.0556026983366666,0,26,0.42869098954269214,11,1,1,D,71.83295047233469,B
S01342,9.89021343578868,66.64305167102388,3.7966390814872715,40,13,0.6996461954281517,12,8,1,D,76.72337561853051,B
S01343,16.320202099509693,60.827782646374196,0.9931800000609181,13,48,0.7124358459624575,0,0,2,C,73.60484235708725,B
S01344,3.2578292747579436,84.96129343155333,0.0,33,33,1.0,3,4,4,B,54.68112772356231,C
S01345,16.003269435806754,100.0,7.994252517810965,20,14,0.9953487341576581,6,9,4,C,100.0,A
S01346,15.665280667194372,61.99771307108782,8.471867727062111,0,43,0.6824147018165716,17,2,0,B,87.65912815616835,A
S01347,10.745794392306902,71.87240353569375,6.788899356383637,19,39,0.6417957053829412,6,3,6,A,71.95859443829457,B
S01348,3.057679034971116,71.44244053311101,8.669338835204911,10,11,0.708163713277887,8,6,3,D,69.78260711292694,C
S01349,14.75071708158818,100.0,8.738989433224834,8,0,0.4183137019263278,0,11,2,C,64.22388834287818,C
S01350,17.515796888965976,62.43429187691913,2.0699204135816256,16,35,0.8019650363214638,13,8,0,B,91.17990553992377,A
S01351,9.600497144692014,81.27137141259902,6.486549572434686,11,23,1.0,7,2,4,A,63.21769964156027,C
S01352,20.233836051973903,82.78372564268469,6.7770752234134255,11,47,0.8606560071943483,7,3,0,C,88.15633712210351,A
S01353,16.24463575384511,79.17306894031469,1.7877368709844923,29,38,0.30274187762591576,11,2,4,D,61.477880345510314,C
S01354,15.470043103512673,87.14603624692192,6.3954619844807565,6,50,0.602529412157988,9,12,1,B,98.86980226700672,A
S01355,26.08350225325106,98.84344999293866,3.14120005968893,0,26,0.6424594223741766,8,6,3,B,98.12852741632095,A
S01356,21.74073954151052,100.0,8.893261135361726,19,33,0.7505312691397847,9,9,4,B,100.0,A
S01357,1.8279089071844705,75.71509341933444,6.290267468515257,11,11,0.5331681906566837,12,8,2,C,67.149013030978,C
S01358,19.840922676311546,72.98227308265076,1.8405844703012724,20,63,0.8629650759576223,9,5,1,D,99.71531528853602,A
S01359,2.959425005969573,75.46422132401746,8.050492667038554,26,38,0.5373954295662355,6,5,0,B,79.82980532593305,B
S01360,0.0,85.9102887340329,8.073965570853305,31,0,0.9550561986436261,15,4,0,C,76.55352186276387,B
S01361,11.77348186142634,89.96931483213825,8.6349188769475,9,28,0.6019665369246879,15,3,1,D,94.6313682275864,A
S01362,29.45085727498045,79.5098917332895,4.6171214640485445,18,48,0.7024699379971433,11,7,2,D,100.0,A
S01363,12.1324304855466,48.92403632217321,4.40021023064475,27,0,0.7082359033897869,12,3,2,B,67.67822643034133,C
S01364,11.107687723549486,80.41521007021886,2.9658804105482783,13,39,0.3812548288089792,7,0,3,C,58.239206854548826,C
S01365,24.268523942578575,52.6426070139466,7.475673257544878,24,50,0.7904579985141835,12,9,4,B,99.7767392129153,A
S01366,19.719337862749317,84.6421198326446,4.668052554707495,33,37,0.7643031892455112,5,6,5,C,79.12777480106529,B
S01367,7.335364962869114,78.0123643451171,7.013078034166546,23,49,0.7093757086606622,0,0,3,D,64.4172545778919,C
S01368,24.367446228763317,81.692336069434,4.9586497640398095,12,26,0.6266076810943663,8,3,1,D,76.87969898147641,B
S01369,27.302839610611855,90.35553504885148,7.564833953168448,25,34,0.873071741810014,10,7,3,C,100.0,A
S01370,13.961018855060882,83.51217951205916,10.0,28,35,0.7910627575660674,10,5,0,C,97.81438183021584,A
S01371,0.6304179573235889,64.64492814984143,6.71384915949289,3,18,0.8176473589030118,13,3,1,A,52.52931279893816,C
S01372,6.90004823837109,94.72688002837648,10.0,7,44,0.6048408110582788,5,8,2,A,79.12713387043551,B
S01373,0.0,69.62408275457965,10.0,18,45,0.45236777113290816,14,10,1,B,67.86335700767808,C
S01374,14.860021234759154,87.35538358264152,4.004756623700185,19,49,0.6510596686542853,10,9,1,C,76.22658342515547,B
S01375,30.53396897641362,73.718717507504,8.312525469631026,14,33,0.6995776640030352,6,4,1,B,100.0,A
S01376,8.661856112290291,94.45845530267682,3.543655598059471,19,9,1.0,9,7,0,C,89.88913010508787,A
S01377,17.200747815550034,82.54633880004994,4.830481626022376,14,20,0.7564705327959305,13,4,2,A,88.72161660997071,A
S01378,28.126018066182063,84.15354009006995,6.470591425538857,20,13,0.8732640729647525,9,7,1,D,100.0,A
S01379,17.923169665889542,60.60041221283939,1.68599493169368,25,12,0.6361983939054293,2,13,0,C,78.59893208686218,B
S01380,25.974980691965623,60.691257870061186,5.9593506216790155,28,14,0.8923791797380478,9,5,4,C,89.53805428760165,A
S01381,13.769718678830467,61.73836288455118,4.569730350623213,19,30,0.889372292329236,6,2,4,B,69.8027097241741,C
S01382,13.558470482688794,76.67148499086468,10.0,15,17,0.7808179228433827,12,3,0,A,100.0,A
S01383,13.316095755703733,60.151270304646765,7.052314972804223,21,49,0.47171684155455607,12,1,2,D,91.7466986967493,A
S01384,5.463373883393462,56.4682825181572,9.779363169530098,12,41,0.7236751770664773,4,3,5,A,98.11742330321009,A
S01385,4.496696185934088,68.93306568113844,0.0,11,32,0.6987198494793724,7,5,4,D,51.84731950905774,C
S01386,14.433660598522238,65.79076710899638,3.9077002695208893,7,0,0.5661714498665333,0,1,3,A,53.74909532161991,C
S01387,15.30467604575594,98.79171197131967,6.694592396467876,15,33,0.8300979279976872,13,7,1,C,96.50290309087379,A
S01388,5.112668998107173,87.72744103350091,2.367946988572185,22,38,0.7440062008138786,11,1,0,B,54.42678853367577,C
S01389,14.444358897191846,71.63539758084531,5.10740780010752,21,0,0.7029311819740253,0,7,0,B,52.69668984941887,C
S01390,4.656149182118499,78.43133370325772,4.330867660104596,22,40,0.731221070496441,11,4,0,C,70.00152030701864,B
S01391,3.637585759434444,97.09475366444744,7.752099948433544,4,39,1.0,8,4,3,A,70.8855647092828,B
S01392,21.511142508311973,75.65782646549613,3.2145506652006546,23,16,0.4913513181651231,8,4,3,B,69.83915920711752,C
S01393,16.173060701169398,59.548573852657654,6.777563029282616,26,29,0.6518594856305381,12,5,1,A,78.4428358762173,B
S01394,0.0,80.91560768088671,5.242745676581362,18,49,0.7334233198449951,12,4,3,C,73.75996846524407,B
S01395,6.93214858170947,83.64343079393439,0.0,23,22,0.5039372508098805,3,5,5,D,44.518930590488274,D
S01396,17.043066923082655,74.3842822244719,7.262941906359673,32,30,0.36768195233166473,16,0,1,D,93.41741372362418,A
S01397,10.911158301369719,62.40303888976949,0.0,40,38,0.546530502812367,4,3,3,C,47.95710603040657,D
S01398,0.0,100.0,5.62329763697571,24,30,0.6275998922018992,16,6,0,B,72.1049106156768,B
S01399,7.266123760986372,69.1304534408931,4.156417963407712,17,47,0.839058545332877,11,4,0,D,58.90753078647437,C
S01400,15.613369644917746,66.28141204460783,0.24684971999997263,2,31,0.7868724979679131,16,7,3,B,86.31181983230414,A
S01401,19.851397827129308,80.64488936469863,6.477828460439158,24,70,0.6847628660096161,14,3,3,D,100.0,A
S01402,7.807815090201906,88.19608011329828,0.0,25,47,0.7703718858893149,2,5,0,D,55.734214336862124,C
S01403,14.780781673067969,83.1429558053733,3.979940628129629,19,30,0.6390037400303339,8,3,3,C,80.47992977260054,B
S01404,18.900922938223253,75.15338211379118,8.101391574542214,38,48,0.6889830490765841,15,6,0,C,100.0,A
S01405,4.401109569198088,80.51293571342119,4.476911490762397,12,35,0.7668252494676469,12,5,0,A,71.8845445738423,B
S01406,20.558529143384753,81.82033427930455,1.9097723525567365,32,36,0.6763727220121948,9,4,0,C,100.0,A
S01407,29.6754506651207,79.60964030604508,6.245934431721001,34,44,0.5179602587544178,9,5,2,D,100.0,A
S01408,23.02909502695292,72.83532101374854,0.0,22,44,0.6757985593514233,8,5,4,C,89.43711426766647,A
S01409,3.2716943884090224,56.172763991922636,4.999604941319187,37,55,0.8126808720896105,6,7,1,C,71.71985133869055,B
S01410,0.0,87.31466342737374,5.044002118056798,13,38,0.25916532291749617,1,3,3,C,45.55022356130568,D
S01411,11.42220512257981,30.0,4.932067609590877,18,51,0.475219775015423,6,0,5,B,55.238936977271926,C
S01412,23.171198151054703,75.55358007829521,1.46993773533484,22,19,0.5515440628982525,13,4,0,B,94.6185657953125,A
S01413,3.5881347470306793,97.73917719441351,0.0,8,6,0.7772452128209163,8,4,4,C,40.76159320421928,D
S01414,17.640864080921215,90.73501051598102,6.8259690159024,16,6,0.3794498225002215,5,4,0,A,70.75052254106059,B
S01415,11.738715371472521,85.80020297754378,2.52841606813074,16,18,0.513198899587457,1,5,0,B,74.85171117307488,B
S01416,12.737541879102986,81.43257446707922,4.526832664790298,28,15,0.7933498468240574,19,2,0,A,84.73508441807887,B
S01417,16.069430705900988,77.56559238955721,0.0,23,47,0.9298954121657059,13,1,2,B,95.29102238484312,A
S01418,8.784081325995338,95.03147593454378,6.945437980091738,34,36,0.658928555224237,17,5,0,D,91.45017583890207,A
S01419,9.811826963962773,75.26628819259929,9.954916846057639,18,16,0.5568348172250499,10,7,0,D,100.0,A
S01420,26.636145884810595,83.28967071699462,7.2188689002322475,19,59,0.6910697397742753,10,4,0,A,100.0,A
S01421,12.168388898609853,70.27559381317883,7.167487308328811,16,50,0.5363049827739663,10,2,2,D,82.2092791129198,B
S01422,13.019142816657231,97.62352397371762,5.816597779261373,6,26,0.5799237218975327,13,2,5,C,73.8308080719809,B
S01423,11.903326044200487,78.30484937536377,9.618069567802081,24,20,0.7941142918800594,8,0,3,B,97.58372447099812,A
S01424,9.509245706808192,76.0728306641667,7.346346814929158,17,52,0.5099710186287065,7,5,4,A,67.63553094550613,C
S01425,21.208698982900515,51.77607497653747,6.763505365597369,25,32,1.0,14,3,0,A,100.0,A
S01426,23.96861094759209,92.97697760077831,2.0176827973075326,37,0,0.7429157852484297,3,6,1,B,85.76560072278966,A
S01427,12.770568777283543,81.41653416525916,0.3661364941777592,48,33,0.7223388260213349,4,5,1,C,66.83297538060529,C
S01428,2.169064361620805,78.26005271523819,3.428562186472938,38,36,0.6942636682725373,16,0,1,A,100.0,A
S01429,12.922576291939768,79.16287026714443,6.1635726302467875,28,45,1.0,8,0,2,A,100.0,A
S01430,3.5786799162592207,85.41517341610698,0.0,22,47,0.6376081373767628,6,4,5,B,46.957603230497504,D
S01431,23.507485774939674,95.37535749645907,6.818449099275407,5,24,1.0,15,0,1,B,100.0,A
S01432,14.459167005193244,62.973593234716525,0.0,26,28,0.4913593197621824,10,0,1,B,52.70348066626167,C
S01433,6.525274501801388,88.7877923051543,7.1492906109722,31,0,0.6697274192848515,0,4,1,C,45.91315996226599,D
S01434,23.05767282398212,91.62797365879521,1.1992776138253527,2,39,0.2559092496992196,14,4,3,C,82.26326669227738,B
S01435,17.167370741659532,76.17116570843984,5.322810308668853,13,29,0.7547189146523354,10,0,0,C,99.8537025037256,A
S01436,5.372380603004411,59.99171047897907,1.0046930288363223,3,33,0.6288362329323576,14,4,0,C,63.17919172303611,C
S01437,2.9235870202403618,90.84062409687832,5.691601001634018,12,62,0.987919585486027,6,4,2,A,84.72923977834088,B
S01438,40.0,60.76681583135736,5.448264112078024,13,39,0.8500123594213447,11,4,2,A,100.0,A
S01439,12.129389032451604,100.0,7.4048154791791125,12,28,0.7059124573744202,9,12,1,C,97.5904790423727,A
S01440,9.303700110338141,91.0353343379559,4.411699153648599,25,29,0.9806722314746177,13,4,0,C,100.0,A
S01441,5.6646575890284545,62.15567814509579,5.594235851094798,24,21,0.8557365491451578,12,5,0,C,75.11268154280737,B
S01442,12.110860523105366,58.560933304943966,9.390252343930172,23,36,0.8540853543812641,5,0,0,C,91.75139996595166,A
S01443,15.932525254522687,78.24458116872475,7.238832780831229,29,40,0.2787987597233732,15,9,1,B,100.0,A
S01444,11.441899349330008,50.803827694862846,4.289505623103282,17,28,0.24126054995448865,13,7,2,C,55.63438217060588,C
S01445,16.944824466627317,91.88519898185193,3.139207109996964,22,34,0.5973373821988678,13,0,1,B,96.3780229534567,A
S01446,9.439178703387782,47.531120432824,7.128102183750238,23,32,0.9968598181836635,11,3,0,D,85.94124320370611,A
S01447,9.768823246144285,57.918255945356805,1.3273249749332585,6,53,0.8085549347825124,10,3,3,B,55.92041031013002,C
S01448,20.21466985735242,87.23858983476725,7.48937244232076,10,22,0.9239733259871492,11,5,1,C,100.0,A
S01449,10.923467977041346,63.318907269462706,0.0,6,39,0.7060567273105928,17,9,2,B,74.60250045567354,B
S01450,17.70874999831372,100.0,6.812142978135666,10,33,0.6253976697033716,13,0,0,D,100.0,A
S01451,16.16606911462126,91.13901184051198,6.534666585566015,23,28,0.5279995049755396,9,7,1,B,100.0,A
S01452,22.325918553260358,72.42395986657398,3.004724155754639,27,31,0.8212419552035204,8,5,3,D,94.43624283290293,A
S01453,13.369923892044637,73.67609654797438,1.2251108442472836,17,17,0.8171983537957563,16,1,5,D,70.69878356822022,B
S01454,9.846894737171873,80.28058665011427,3.6310898225112926,5,13,0.44209665613981836,11,6,2,B,65.72897911113007,C
S01455,5.77391861859793,56.91626473464367,8.577818614931948,8,0,0.8245722969922991,8,4,1,C,68.00791343472278,C
S01456,13.541277093731042,64.79498233231402,5.979684291014388,32,35,0.6495686298328842,14,8,1,D,95.7621233074555,A
S01457,10.146688473995464,60.13708868974928,7.661926887379239,20,3,1.0,7,3,2,B,83.92207219374225,B
S01458,18.738421610359055,98.50055582166067,0.0,13,13,1.0,2,10,1,C,69.93075007111892,C
S01459,26.456628831236507,74.52099164923784,4.099045572303582,8,23,0.9741583667611555,10,10,3,A,93.42231069259776,A
S01460,15.99909831920809,53.09035950483272,5.015429424423402,12,58,0.6992048657426834,14,7,5,C,71.63748886632827,B
S01461,3.1672856952198245,100.0,1.6704815321902782,9,15,0.764690472852078,7,11,5,C,53.32108512346146,C
S01462,22.253725470807066,48.85954947316554,2.566193799557012,19,50,0.4995295780138994,20,8,3,A,86.45510860436218,A
S01463,5.204801814231763,89.36114767848285,4.156119041991292,18,22,0.8799658992265914,6,3,0,D,83.41154243994663,B
S01464,4.547251148349524,74.57210312835383,8.214991938634249,33,40,0.7340828537623172,9,0,0,A,93.85189862596724,A
S01465,8.499323885957864,100.0,2.517569746214511,9,38,0.7285242785337765,15,7,0,B,74.88183319193766,B
S01466,25.943755216201602,72.08037953128512,3.963635757146208,9,39,0.7516803431069266,9,6,0,B,94.59239129045075,A
S01467,10.596385018486304,76.99026928699615,9.146413984540022,31,47,0.6010179609019396,5,5,1,B,85.91758694801388,A
S01468,9.343195312990293,88.90654448747404,7.879471858227108,36,21,0.5726764758111775,15,3,4,B,82.79660883218853,B
S01469,11.847276168155384,83.233177732805,8.480145286719225,24,16,1.0,11,5,0,D,100.0,A
S01470,22.523652626993574,63.54790315664562,1.8636364763602682,10,37,0.968764285909625,10,0,3,B,80.07163540325824,B
S01471,23.858183776030433,69.10734163849189,3.4573716669109213,29,60,0.48639057232675187,11,13,2,C,100.0,A
S01472,7.614738057538513,78.4652312186436,3.4336057401584075,0,15,0.36193619482455974,11,8,0,B,50.18474507092097,C
S01473,13.536613612699274,79.11770981239926,1.2689806574334739,26,36,0.6280489966788736,8,6,4,C,71.59947152887993,B
S01474,25.877413892015596,76.19533172167097,4.216444043606019,26,37,0.5401776150878725,15,5,3,A,92.18229326368649,A
S01475,21.114340651363467,97.73095123895388,1.2761021817771292,14,48,0.728375608525699,4,2,3,A,93.88152057108051,A
S01476,16.251486938874482,75.52293264167183,0.0,20,26,0.7780697497791903,6,3,3,C,86.20039305365316,A
S01477,5.568030616344835,84.4959982124584,2.983343382342785,32,21,0.9244283467839048,12,5,0,D,83.46406083212509,B
S01478,24.41426705739457,45.422772484020896,0.0,22,10,0.5302891481970773,13,5,1,D,94.25828023931972,A
S01479,11.156638244772047,51.78703376588331,6.137370899207712,14,30,0.8480156731410573,8,2,1,B,90.4758207461639,A
S01480,26.604605606554607,100.0,3.69199408932515,28,33,0.9541010762068791,4,1,4,B,88.54048824511472,A
S01481,21.25972817499739,77.09178699043795,7.007225763489094,15,28,0.597712494243492,8,2,2,C,100.0,A
S01482,13.705414174592182,82.14869094820898,3.1147728081134782,36,41,0.6721239207480441,18,6,0,C,99.59465900181699,A
S01483,34.8154330697873,75.46273000580261,1.2723079916008833,25,25,0.8413792581837024,16,3,4,D,100.0,A
S01484,38.60611797284627,93.35416106980145,2.5049231320400986,0,35,0.9165020785524487,2,7,1,A,100.0,A
S01485,8.50094916247969,65.82256774890146,7.847498210714482,7,40,0.48377813043517737,14,5,4,C,82.70104210684505,B
S01486,17.83861463616511,59.7078325251349,0.0,28,46,0.16565715132327363,8,2,1,D,66.81333581684746,C
S01487,14.574130659492543,58.172567993811235,2.304528539681465,17,50,0.645898939180765,18,9,0,D,80.91150778682153,B
S01488,14.515384477988354,93.78300983331867,1.6220670095828948,7,41,0.8385715749193944,17,7,1,A,95.56832844375774,A
S01489,21.125144851861563,51.52718362566809,3.5639234331824263,0,29,0.5516857482212985,18,3,0,B,90.53404253333694,A
S01490,10.532876500381589,64.20027393427482,8.427946960546237,36,4,0.5377069598753234,0,4,1,C,78.6386077447527,B
S01491,16.285542939719235,72.16528133231064,4.979964280841983,27,37,0.3983661581255644,3,3,5,A,63.67270407522022,C
S01492,25.402476366309568,85.99872708844505,5.188729191784353,16,40,0.8315271329448825,10,7,0,C,100.0,A
S01493,11.247435056449453,96.18144562016384,9.988740964962329,11,51,0.7402095328563388,16,10,0,B,100.0,A
S01494,7.021667911216724,92.08403731466923,6.847865267132166,21,49,0.8019903333485374,9,11,3,B,93.03216870088595,A
S01495,9.570366943107109,57.83617775603069,7.998142839178369,18,11,0.4020393869269651,10,8,4,B,68.26866441169122,C
S01496,17.031325754678438,66.3076039829828,3.9182998046304363,7,37,0.6988195515358898,10,4,0,C,99.4048796408664,A
S01497,23.3750322585863,81.93378493939572,5.033624459587697,0,33,0.8522861248121786,5,4,0,B,66.46080130537403,C
S01498,22.38065570768931,78.74439038407093,2.3268484483771124,35,43,0.7937550412227018,4,5,2,B,97.62942861109083,A
S01499,4.306223326827023,56.9769690789107,6.342158889420283,15,27,0.6280614668598352,17,8,0,C,71.67234379125547,B
S01500,17.271902557700365,70.05174172259726,0.03494931778323718,19,37,0.5511257680390835,2,5,6,B,53.278296071172605,C
S01501,9.12543998149301,72.41952956826496,0.19943213971352147,27,27,0.7341410965509013,5,4,1,B,66.14782104255549,C
S01502,0.0,66.86521371472699,0.0,23,48,1.0,14,3,0,D,75.37070704618695,B
S01503,26.99209654586839,60.75599633902494,7.786553738150672,7,30,0.7288104463052993,8,7,3,C,95.88380351096384,A
S01504,0.0,97.55792529161256,5.3546536138962715,29,23,0.38066803969523766,5,5,1,B,65.47313067287807,C
S01505,26.13593260945065,72.77716064394536,3.660804503553453,29,17,0.8517512385312077,10,6,2,B,100.0,A
S01506,10.144917906263098,45.44567075921754,0.0,36,36,0.6348376435020532,17,6,2,D,82.1547072128483,B
S01507,10.399534430501038,60.62325928117788,2.8062170800188655,0,32,0.8869435491656984,15,2,0,C,73.69131412125567,B
S01508,25.114356696922744,48.147714507049734,4.8091277994429396,11,19,0.959668819221071,12,8,2,A,89.04648643348256,A
S01509,0.0,63.95902172189025,5.919859360945766,21,37,0.5654025561669487,6,6,5,B,52.95125428467183,C
S01510,25.40530693412483,83.00730105377853,8.417882673420042,10,51,0.4947647384073076,12,12,2,A,92.85266342777737,A
S01511,20.67223820254643,78.84866093773961,9.061675577970277,19,61,0.34814259599188446,12,2,0,B,100.0,A
S01512,16.819738143045587,100.0,6.963991888194538,3,33,0.7038193424624182,5,7,0,B,80.10093892327805,B
S01513,26.815376177717596,82.16721229380983,3.305145420034339,26,7,0.7360642498354597,13,0,1,C,100.0,A
S01514,14.273058553140803,90.37589088937844,1.6388056642975783,29,0,0.384855147400357,20,5,0,C,88.54446367682016,A
S01515,18.32530698030885,72.1737472963691,8.047569556978932,5,30,1.0,8,7,2,A,100.0,A
S01516,16.999351952194726,72.71796169809637,7.133377280325935,14,26,0.6379177923480046,16,5,2,C,82.20332793920916,B
S01517,24.315806776400045,84.37842706309654,2.10602723331483,18,66,0.6841755555230982,15,7,0,D,100.0,A
S01518,21.207180391931722,59.42653904262118,6.64175132920216,17,26,0.8846356611245836,14,0,5,C,100.0,A
S01519,11.728830600084036,59.93489606550615,5.629778157238993,13,38,0.8440972216508575,12,8,0,D,97.1500129016444,A
S01520,10.26032899373261,66.99184176489712,6.067853644532979,42,27,0.7726244032370895,14,3,3,B,92.41684343358294,A
S01521,29.58687169629173,72.83119849010328,5.24214118017934,43,35,0.6572645658823568,5,0,0,D,100.0,A
S01522,17.519281054655202,69.45083732154416,5.593146123973757,21,59,0.8103872679766144,19,4,1,A,100.0,A
S01523,22.492052848456062,66.91030614583532,0.0,5,28,1.0,11,0,0,D,100.0,A
S01524,3.314636939856074,88.88514953416143,2.7364725595584387,23,27,0.7913726512736923,11,10,3,D,66.62257847618088,C
S01525,1.129863279934014,97.17275903458503,7.579085153893297,9,42,0.6050086590957244,5,3,0,C,68.19197961485378,C
S01526,6.984001454592521,87.02775723376078,5.726196864062937,20,20,0.9759500127755365,10,3,2,B,65.7961303463424,C
S01527,32.31181066641264,96.83247438118414,5.187340929989388,25,23,0.8765849611173504,3,0,0,C,100.0,A
S01528,23.69550320026159,100.0,0.9538468346754723,9,15,0.7598574295883077,9,4,0,B,92.92998978172766,A
S01529,13.265663746496566,82.10011775077714,3.3942628881788144,17,60,0.6166200727761221,4,6,1,D,66.78710709311564,C
S01530,9.440697779551076,74.48696112853153,9.228279888690523,30,28,0.5709213810823779,6,5,2,C,75.40920909670704,B
S01531,5.117328165572163,76.93093021109472,3.144809441118042,22,49,0.6321328311167879,14,0,0,C,71.96644690829953,B
S01532,18.60177306578199,82.54856105815833,3.6871459271403797,29,20,0.8263974266347888,9,4,4,A,99.65007012135682,A
S01533,17.614819250087475,76.19682647148485,5.681941386476954,9,54,0.8787084411778219,16,3,2,C,100.0,A
S01534,20.64875307257504,58.846023806145915,10.0,33,32,0.6437258928945514,11,2,1,B,88.89914407622862,A
S01535,23.31071769585675,78.66681674408325,5.319634029303122,26,29,0.6935628098111434,10,4,0,A,98.3267292104646,A
S01536,6.198204962553129,59.796036742339005,5.09018888954974,7,27,0.7860044148300342,7,0,4,A,57.72281422228185,C
S01537,19.16692554049258,80.41290914348521,3.6718487914034736,22,30,0.6375737264917425,11,8,1,C,94.77267071564196,A
S01538,19.344306885985684,62.97215858184823,4.772489839264341,16,55,0.8343083866902975,12,8,2,D,91.80098199606077,A
S01539,8.366728620116799,90.76682621636998,6.3276872870684215,28,13,0.6715428615109703,11,2,0,C,84.03924395917771,B
